indexed_2,tiff,indexed_4,indexed_1,dpi400,dpi200,dpi100,dpi50,indexed_8,high_quality,full_hd_resolution,low_quality,anyScriptOrigin,sd_resolution,validate,jpg,png,4k_resolution,onload,pdf,config,workload,time,max-resident-size
False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,24,mandelbrot,1.15,282488
False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,24,strawberry,1.4,266496
False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,24,village,2.02,446956
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,corona,1.21,232376
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,cranium,2.89,929264
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,cubus,5.46,2495352
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,flame,1.57,403628
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,france,5.33,1813720
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,frisco,5.55,2232412
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,jelly,1.88,460204
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,karte,8.79,4681568
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,mandelbrot,1.23,205436
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,strawberry,1.95,468600
False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,25,village,3.07,843380
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,corona,1.13,171956
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,cranium,1.7,395936
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,cubus,6.29,2077996
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,flame,2.05,528512
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,france,2.84,880836
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,frisco,4.58,1215916
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,jelly,1.35,259452
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,karte,8.32,2939360
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,mandelbrot,1.17,272196
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,strawberry,1.47,284492
False,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,True,False,26,village,2.06,451740
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,corona,1.38,180792
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,cranium,1.59,362752
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,cubus,4.99,1585460
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,flame,1.38,374000
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,france,2.87,959924
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,frisco,4.03,1107192
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,jelly,1.67,298272
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,karte,11.02,2365400
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,mandelbrot,1.27,273088
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,strawberry,1.41,288052
False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,27,village,5.02,465832
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,corona,1.47,198072
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,cranium,1.84,432680
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,cubus,6.9,2091776
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,flame,2.15,530936
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,france,3.23,984836
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,frisco,4.87,1360404
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,jelly,1.59,306888
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,karte,12.62,2935512
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,mandelbrot,1.25,309028
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,strawberry,1.55,320604
False,False,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,False,True,False,28,village,2.27,496616
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,corona,1.21,176136
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,cranium,1.72,395592
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,cubus,6.17,1988644
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,flame,1.98,499908
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,france,2.91,837148
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,frisco,4.37,1112052
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,jelly,1.5,254428
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,karte,8.38,2870552
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,mandelbrot,1.18,275876
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,strawberry,1.46,274656
False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,29,village,2.5,450444
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,corona,1.3,239904
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,cranium,3.1,836588
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,cubus,7.0,2942004
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,flame,2.12,537528
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,france,5.49,1658048
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,frisco,6.14,2281648
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,jelly,2.07,480892
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,karte,9.45,3831688
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,mandelbrot,1.3,224560
False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,30,strawberry,2.04,484716
