OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,MV_STORE,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,PAGE_STORE,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,config,workload,throughput
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,50,tpcc-2,711.9426045775378
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,50,tpcc-8,606.7418567254059
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,50,smallbank-1,18787.108922244926
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,50,ycsb-600,22071.826866064705
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,50,voter-2,30110.56657482944
False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,50,voter-16,28869.59999663188
False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,51,smallbank-10,12851.602542129413
False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,51,tpcc-2,767.3794103491014
False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,51,ycsb-2400,14395.986229666389
False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,51,voter-2,30039.9832712507
False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,51,voter-16,29894.49991529892
False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,51,tpcc-8,625.5260653564054
False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,51,smallbank-1,20526.23926302108
False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,51,ycsb-600,22241.46955663931
False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,52,smallbank-1,19765.21940067914
False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,52,tpcc-8,623.2652732324954
False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,52,ycsb-600,22812.213536260933
False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,52,voter-2,29813.949961241862
False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,52,voter-16,30055.948456126112
False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,52,ycsb-2400,14533.495979308336
False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,52,smallbank-10,12964.097148208188
False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,52,tpcc-2,767.8537908335896
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,53,voter-2,29765.54995435949
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,53,voter-16,30205.48330061073
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,53,smallbank-1,21211.053693221977
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,53,tpcc-8,617.4829732687202
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,53,ycsb-600,22537.78535371778
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,53,smallbank-10,13251.881416571989
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,53,tpcc-2,790.8140432201596
False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,53,ycsb-2400,15548.514551369512
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,54,ycsb-600,21292.800049277022
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,54,tpcc-8,1014.3495978949136
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,54,smallbank-1,24862.73424276056
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,54,voter-16,46267.64993136965
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,54,voter-2,45891.04993269312
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,54,ycsb-2400,14067.23752306368
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,54,tpcc-2,841.1028202357826
False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,54,smallbank-10,17113.154590364105
False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,55,voter-16,29884.066557091755
False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,55,voter-2,30424.42746336455
False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,55,ycsb-600,22178.63916013917
False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,55,tpcc-8,616.4656365320392
False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,55,smallbank-1,20860.665160098943
False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,55,tpcc-2,779.7625948113767
False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,55,smallbank-10,13063.033927839277
False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,55,ycsb-2400,14313.829606020015
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,57,tpcc-2,675.377910881675
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,57,smallbank-10,11966.365110952544
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,57,ycsb-2400,13349.91870561715
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,57,voter-16,26038.533258255564
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,57,voter-2,25670.59998545333
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,57,ycsb-600,20271.681356708315
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,57,smallbank-1,17019.52119544637
False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,57,tpcc-8,586.8457817525208
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,58,voter-2,45752.88330664415
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,58,voter-16,45914.1498890408
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,58,smallbank-1,24980.67844752897
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,58,tpcc-8,972.1639098528592
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,58,ycsb-600,20271.922961729968
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,58,smallbank-10,17175.60991830185
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,58,tpcc-2,909.2138122656708
False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,58,ycsb-2400,13954.777030902167
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,59,smallbank-1,21609.115839298946
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,59,tpcc-8,627.4661830366483
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,59,ycsb-600,22011.566839332583
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,59,voter-2,29494.432398359822
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,59,voter-16,29871.51658999644
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,59,ycsb-2400,15270.678700718438
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,59,smallbank-10,12297.580377014345
False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,59,tpcc-2,751.4160531980772
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,60,voter-2,46571.03333333333
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,60,voter-16,46256.48260556468
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,60,tpcc-8,432.2278084822246
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,60,smallbank-1,24590.29467071088
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,60,ycsb-600,19984.716601334163
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,60,smallbank-10,17484.08182719941
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,60,tpcc-2,892.971226831277
False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,60,ycsb-2400,14082.322984015724
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,61,tpcc-8,614.0117285182743
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,61,smallbank-1,18062.352920614016
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,61,ycsb-600,23940.09024204085
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,61,voter-2,29820.433076380603
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,61,voter-16,30511.98325095098
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,61,ycsb-2400,14695.744859116
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,61,smallbank-10,12815.158303211663
False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,61,tpcc-2,730.6789889352689
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,62,smallbank-10,12579.992587976132
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,62,tpcc-2,740.0220330612178
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,62,ycsb-2400,14149.669118811564
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,62,voter-2,28667.199960343703
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,62,voter-16,30006.14994698913
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,62,smallbank-1,21008.9619530052
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,62,tpcc-8,622.8489717282517
False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,62,ycsb-600,22773.101369213306
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,63,ycsb-2400,14403.373253219288
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,63,smallbank-10,12903.441277387516
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,63,tpcc-2,760.0545001069238
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,63,smallbank-1,20446.004838242206
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,63,tpcc-8,641.0771267130773
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,63,ycsb-600,22590.353952095626
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,63,voter-2,29883.833257627623
False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,63,voter-16,29770.89990423694
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,tpcc-2,737.2431386255574
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,smallbank-10,12835.961906476055
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,ycsb-2400,14722.602751565162
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,voter-16,30458.26662047163
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,voter-2,29955.73329389162
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,ycsb-600,24725.543926197188
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,tpcc-8,627.1892573351498
True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,64,smallbank-1,21154.13904203429
False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,65,ycsb-2400,14413.005936773858
False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,65,tpcc-2,711.26147231228
False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,65,smallbank-10,12541.2884235547
