NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config,workload,time,max-resident-size,Resampling,ABR,CBR,Lowpass,Highpass,LowpassWidth,HighpassWidth,VBRRange
True,False,True,False,False,False,False,True,False,True,False,True,True,4022,helix.wav,3.76,544512,22,320,8,10000,30000,1000,1000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4022,single-channel.wav,1.48,577396,22,320,8,10000,30000,1000,1000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4022,speech.wav,3.93,577856,22,320,8,10000,30000,1000,1000,0
True,False,True,False,False,False,False,True,False,True,False,True,True,4022,sweep.wav,0.48,341288,22,320,8,10000,30000,1000,1000,0
True,False,True,False,False,True,True,False,False,True,False,False,True,4023,beethoven.wav,5.38,648820,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,True,False,False,True,4023,dual-channel.wav,1.32,426092,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,True,False,False,True,4023,helix.wav,2.09,520736,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,True,False,False,True,4023,single-channel.wav,1.28,423956,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,True,False,False,True,4023,speech.wav,2.82,608904,8,320,8,5000,20000,1000,1000,0
True,False,True,False,False,True,True,False,False,True,False,False,True,4023,sweep.wav,0.45,230152,8,320,8,5000,20000,1000,1000,0
False,False,False,False,True,True,False,False,False,False,False,False,True,4024,beethoven.wav,10.36,666056,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,True,False,False,False,False,False,False,True,4024,dual-channel.wav,3.11,433396,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,True,False,False,False,False,False,False,True,4024,helix.wav,5.39,433732,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,True,False,False,False,False,False,False,True,4024,single-channel.wav,1.86,640476,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,True,False,False,False,False,False,False,True,4024,speech.wav,5.24,555400,22,320,320,5000,25000,2000,2000,0
False,False,False,False,True,True,False,False,False,False,False,False,True,4024,sweep.wav,0.56,345788,22,320,320,5000,25000,2000,2000,0
False,False,False,True,False,False,True,False,False,False,False,False,False,4025,beethoven.wav,19.24,631868,44,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,True,False,False,False,False,False,False,4025,dual-channel.wav,2.64,606312,44,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,True,False,False,False,False,False,False,4025,helix.wav,4.69,672148,44,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,True,False,False,False,False,False,False,4025,single-channel.wav,2.57,664500,44,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,True,False,False,False,False,False,False,4025,speech.wav,7.71,578996,44,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,True,False,False,False,False,False,False,4025,sweep.wav,0.71,380312,44,320,8,5000,20000,1000,1000,2
False,False,False,False,False,False,False,False,False,False,True,False,True,4026,beethoven.wav,8.84,646928,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4026,dual-channel.wav,2.97,452044,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4026,helix.wav,5.01,598516,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4026,single-channel.wav,1.69,421268,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4026,speech.wav,4.24,586968,22,320,8,10000,25000,1000,2000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4026,sweep.wav,0.51,338704,22,320,8,10000,25000,1000,2000,0
True,False,True,True,False,False,False,False,False,True,True,True,False,4027,beethoven.wav,2.6,566436,8,320,8,5000,30000,1000,2000,1
True,False,True,True,False,False,False,False,False,True,True,True,False,4027,dual-channel.wav,1.0,394488,8,320,8,5000,30000,1000,2000,1
True,False,True,True,False,False,False,False,False,True,True,True,False,4027,helix.wav,1.55,399268,8,320,8,5000,30000,1000,2000,1
True,False,True,True,False,False,False,False,False,True,True,True,False,4027,single-channel.wav,0.67,379436,8,320,8,5000,30000,1000,2000,1
True,False,True,True,False,False,False,False,False,True,True,True,False,4027,speech.wav,1.09,386588,8,320,8,5000,30000,1000,2000,1
True,False,True,True,False,False,False,False,False,True,True,True,False,4027,sweep.wav,0.3,140080,8,320,8,5000,30000,1000,2000,1
True,True,False,False,False,False,False,False,True,True,False,True,False,4028,beethoven.wav,7.91,490268,44,320,8,5000,20000,1000,2000,1
True,True,False,False,False,False,False,False,True,True,False,True,False,4028,dual-channel.wav,1.51,396336,44,320,8,5000,20000,1000,2000,1
True,True,False,False,False,False,False,False,True,True,False,True,False,4028,helix.wav,2.59,399048,44,320,8,5000,20000,1000,2000,1
True,True,False,False,False,False,False,False,True,True,False,True,False,4028,single-channel.wav,1.03,391392,44,320,8,5000,20000,1000,2000,1
True,True,False,False,False,False,False,False,True,True,False,True,False,4028,speech.wav,3.94,387904,44,320,8,5000,20000,1000,2000,1
True,True,False,False,False,False,False,False,True,True,False,True,False,4028,sweep.wav,0.5,200224,44,320,8,5000,20000,1000,2000,1
True,False,True,False,True,True,False,False,False,True,False,True,True,4029,beethoven.wav,4.64,619888,8,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,4029,dual-channel.wav,1.68,430960,8,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,4029,helix.wav,2.5,421660,8,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,4029,single-channel.wav,1.01,404288,8,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,4029,speech.wav,2.14,629368,8,320,320,20000,30000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,4029,sweep.wav,0.39,203204,8,320,320,20000,30000,1000,1000,0
False,False,False,True,False,True,False,False,False,False,True,True,False,4030,beethoven.wav,8.09,405576,22,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,False,True,True,False,4030,dual-channel.wav,2.47,423388,22,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,False,True,True,False,4030,helix.wav,4.35,426812,22,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,False,True,True,False,4030,single-channel.wav,1.57,410552,22,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,False,True,True,False,4030,speech.wav,3.63,419720,22,320,160,5000,25000,2000,2000,0
False,False,False,True,False,True,False,False,False,False,True,True,False,4030,sweep.wav,0.49,183544,22,320,160,5000,25000,2000,2000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4031,beethoven.wav,13.1,646208,22,320,8,5000,20000,1000,1000,1
False,False,False,False,True,False,False,False,False,True,False,True,True,4031,dual-channel.wav,3.73,676724,22,320,8,5000,20000,1000,1000,1
False,False,False,False,True,False,False,False,False,True,False,True,True,4031,helix.wav,6.71,677172,22,320,8,5000,20000,1000,1000,1
False,False,False,False,True,False,False,False,False,True,False,True,True,4031,single-channel.wav,2.22,622776,22,320,8,5000,20000,1000,1000,1
False,False,False,False,True,False,False,False,False,True,False,True,True,4031,speech.wav,6.36,677368,22,320,8,5000,20000,1000,1000,1
False,False,False,False,True,False,False,False,False,True,False,True,True,4031,sweep.wav,0.64,376924,22,320,8,5000,20000,1000,1000,1
False,False,True,True,False,False,True,False,False,True,False,True,False,4032,beethoven.wav,4.12,584888,8,320,8,5000,20000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4032,dual-channel.wav,0.98,383568,8,320,8,5000,20000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4032,helix.wav,1.44,575592,8,320,8,5000,20000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4032,single-channel.wav,0.93,386764,8,320,8,5000,20000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4032,speech.wav,1.81,705804,8,320,8,5000,20000,2000,1000,0
False,False,True,True,False,False,True,False,False,True,False,True,False,4032,sweep.wav,0.35,198568,8,320,8,5000,20000,2000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4033,beethoven.wav,9.98,406380,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4033,dual-channel.wav,2.6,409044,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4033,helix.wav,4.2,409272,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4033,single-channel.wav,2.48,408716,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4033,speech.wav,6.4,412500,48,320,8,5000,30000,1000,1000,0
False,False,False,True,False,False,True,False,False,True,False,True,False,4033,sweep.wav,0.65,217260,48,320,8,5000,30000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4034,beethoven.wav,14.34,636928,22,160,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4034,dual-channel.wav,4.02,434952,22,160,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4034,helix.wav,7.09,542796,22,160,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4034,single-channel.wav,2.53,433672,22,160,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4034,speech.wav,6.64,592976,22,160,8,5000,20000,1000,1000,0
False,False,False,False,True,False,False,False,False,True,False,True,True,4034,sweep.wav,0.69,391992,22,160,8,5000,20000,1000,1000,0
False,False,False,True,True,False,False,False,False,False,False,False,False,4035,beethoven.wav,19.78,418504,48,320,160,5000,20000,1000,1000,0
False,False,False,True,True,False,False,False,False,False,False,False,False,4035,dual-channel.wav,6.89,449544,48,320,160,5000,20000,1000,1000,0
False,False,False,True,True,False,False,False,False,False,False,False,False,4035,helix.wav,13.15,446332,48,320,160,5000,20000,1000,1000,0
False,False,False,True,True,False,False,False,False,False,False,False,False,4035,single-channel.wav,3.8,413988,48,320,160,5000,20000,1000,1000,0
False,False,False,True,True,False,False,False,False,False,False,False,False,4035,speech.wav,8.25,422836,48,320,160,5000,20000,1000,1000,0
False,False,False,True,True,False,False,False,False,False,False,False,False,4035,sweep.wav,0.9,361372,48,320,160,5000,20000,1000,1000,0
True,True,True,False,False,False,False,False,True,True,False,False,False,4036,beethoven.wav,8.04,387980,44,320,8,5000,20000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,False,False,4036,dual-channel.wav,1.55,397900,44,320,8,5000,20000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,False,False,4036,helix.wav,2.72,392960,44,320,8,5000,20000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,False,False,4036,single-channel.wav,1.04,398760,44,320,8,5000,20000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,False,False,4036,speech.wav,3.91,385284,44,320,8,5000,20000,1000,2000,0
True,True,True,False,False,False,False,False,True,True,False,False,False,4036,sweep.wav,0.46,197676,44,320,8,5000,20000,1000,2000,0
False,False,False,True,False,False,False,True,False,False,False,False,False,4037,beethoven.wav,11.31,387712,44,320,8,5000,25000,1000,2000,1
False,False,False,True,False,False,False,True,False,False,False,False,False,4037,dual-channel.wav,2.05,394652,44,320,8,5000,25000,1000,2000,1
False,False,False,True,False,False,False,True,False,False,False,False,False,4037,helix.wav,3.67,386336,44,320,8,5000,25000,1000,2000,1
False,False,False,True,False,False,False,True,False,False,False,False,False,4037,single-channel.wav,1.46,401488,44,320,8,5000,25000,1000,2000,1
False,False,False,True,False,False,False,True,False,False,False,False,False,4037,speech.wav,5.44,389424,44,320,8,5000,25000,1000,2000,1
False,False,False,True,False,False,False,True,False,False,False,False,False,4037,sweep.wav,0.53,198568,44,320,8,5000,25000,1000,2000,1
False,True,False,False,False,False,False,True,False,False,False,True,False,4038,beethoven.wav,10.96,700476,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,True,False,4038,dual-channel.wav,4.23,423280,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,True,False,4038,helix.wav,7.84,414532,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,True,False,4038,single-channel.wav,2.58,415744,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,True,False,4038,speech.wav,7.03,429808,48,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,True,False,False,False,True,False,4038,sweep.wav,0.73,337824,48,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,4039,beethoven.wav,8.13,641832,22,320,8,10000,25000,1000,2000,1
False,False,False,False,False,False,False,False,False,False,True,False,True,4039,dual-channel.wav,2.4,615860,22,320,8,10000,25000,1000,2000,1
False,False,False,False,False,False,False,False,False,False,True,False,True,4039,helix.wav,4.13,525324,22,320,8,10000,25000,1000,2000,1
False,False,False,False,False,False,False,False,False,False,True,False,True,4039,single-channel.wav,1.44,568520,22,320,8,10000,25000,1000,2000,1
False,False,False,False,False,False,False,False,False,False,True,False,True,4039,speech.wav,4.04,570340,22,320,8,10000,25000,1000,2000,1
False,False,False,False,False,False,False,False,False,False,True,False,True,4039,sweep.wav,0.48,343420,22,320,8,10000,25000,1000,2000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4040,beethoven.wav,8.12,503732,44,320,8,5000,25000,1000,2000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4040,dual-channel.wav,1.6,392916,44,320,8,5000,25000,1000,2000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4040,helix.wav,2.66,391404,44,320,8,5000,25000,1000,2000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4040,single-channel.wav,1.02,398660,44,320,8,5000,25000,1000,2000,1
False,True,False,False,False,False,False,True,False,False,False,False,False,4040,speech.wav,3.89,388872,44,320,8,5000,25000,1000,2000,1
