tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,config,workload,time,max-resident-size,dpi,resolution,quality,indexed
False,True,True,True,False,True,False,33,karte,18.56,2994040,200,8294400,0.9,8
False,True,True,True,False,True,False,33,mandelbrot,1.36,400824,200,8294400,0.9,8
False,True,True,True,False,True,False,33,strawberry,1.7,412812,200,8294400,0.9,8
False,True,True,True,False,True,False,33,village,2.44,671732,200,8294400,0.9,8
False,True,True,True,False,True,False,34,corona,1.92,313828,400,8294400,0.9,8
False,True,True,True,False,True,False,34,cranium,1.98,512052,400,8294400,0.9,8
False,True,True,True,False,True,False,34,cubus,7.63,2183056,400,8294400,0.9,8
False,True,True,True,False,True,False,34,flame,2.17,679440,400,8294400,0.9,8
False,True,True,True,False,True,False,34,france,3.55,1013880,400,8294400,0.9,8
False,True,True,True,False,True,False,34,frisco,5.12,1467464,400,8294400,0.9,8
False,True,True,True,False,True,False,34,jelly,1.75,416340,400,8294400,0.9,8
False,True,True,True,False,True,False,34,karte,18.25,3012124,400,8294400,0.9,8
False,True,True,True,False,True,False,34,mandelbrot,1.33,393976,400,8294400,0.9,8
False,True,True,True,False,True,False,34,strawberry,1.67,414940,400,8294400,0.9,8
False,True,True,True,False,True,False,34,village,2.46,670340,400,8294400,0.9,8
False,True,True,False,True,True,False,35,corona,1.72,204752,400,2073600,0.1,4
False,True,True,False,True,True,False,35,cranium,2.02,441860,400,2073600,0.1,4
False,True,True,False,True,True,False,35,cubus,6.99,2049452,400,2073600,0.1,4
False,True,True,False,True,True,False,35,flame,2.25,575992,400,2073600,0.1,4
False,True,True,False,True,True,False,35,france,3.31,990840,400,2073600,0.1,4
False,True,True,False,True,True,False,35,frisco,5.37,1342368,400,2073600,0.1,4
False,True,True,False,True,True,False,35,jelly,2.07,317720,400,2073600,0.1,4
False,True,True,False,True,True,False,35,karte,12.21,2972952,400,2073600,0.1,4
False,True,True,False,True,True,False,35,mandelbrot,1.38,313376,400,2073600,0.1,4
False,True,True,False,True,True,False,35,strawberry,1.76,315056,400,2073600,0.1,4
False,True,True,False,True,True,False,35,village,5.19,556540,400,2073600,0.1,4
False,True,True,False,False,True,True,36,corona,1.33,244740,50,2073600,0.1,8
False,True,True,False,False,True,True,36,cranium,3.07,949092,50,2073600,0.1,8
False,True,True,False,False,True,True,36,cubus,7.34,2721476,50,2073600,0.1,8
False,True,True,False,False,True,True,36,flame,2.31,567092,50,2073600,0.1,8
False,True,True,False,False,True,True,36,france,5.66,1782408,50,2073600,0.1,8
False,True,True,False,False,True,True,36,frisco,6.39,2087344,50,2073600,0.1,8
False,True,True,False,False,True,True,36,jelly,2.09,478116,50,2073600,0.1,8
False,True,True,False,False,True,True,36,karte,10.15,4376400,50,2073600,0.1,8
False,True,True,False,False,True,True,36,mandelbrot,1.48,307996,50,2073600,0.1,8
False,True,True,False,False,True,True,36,strawberry,2.12,487320,50,2073600,0.1,8
False,True,True,False,False,True,True,36,village,3.46,934544,50,2073600,0.1,8
False,False,False,False,False,True,True,37,corona,1.24,231272,200,307200,0.1,8
False,False,False,False,False,True,True,37,cranium,2.86,865160,200,307200,0.1,8
False,False,False,False,False,True,True,37,cubus,5.7,2529248,200,307200,0.1,8
False,False,False,False,False,True,True,37,flame,1.7,416184,200,307200,0.1,8
False,False,False,False,False,True,True,37,france,5.4,1997768,200,307200,0.1,8
False,False,False,False,False,True,True,37,frisco,5.77,2280536,200,307200,0.1,8
False,False,False,False,False,True,True,37,jelly,1.89,472308,200,307200,0.1,8
False,False,False,False,False,True,True,37,karte,8.93,4662376,200,307200,0.1,8
False,False,False,False,False,True,True,37,mandelbrot,1.43,298960,200,307200,0.1,8
False,False,False,False,False,True,True,37,strawberry,1.9,457784,200,307200,0.1,8
False,False,False,False,False,True,True,37,village,3.06,783412,200,307200,0.1,8
False,True,True,False,True,False,False,38,corona,1.13,171936,50,307200,0.1,1
False,True,True,False,True,False,False,38,cranium,1.68,381948,50,307200,0.1,1
False,True,True,False,True,False,False,38,cubus,5.98,1960012,50,307200,0.1,1
False,True,True,False,True,False,False,38,flame,1.87,502516,50,307200,0.1,1
False,True,True,False,True,False,False,38,france,2.76,830276,50,307200,0.1,1
False,True,True,False,True,False,False,38,frisco,4.34,1168148,50,307200,0.1,1
False,True,True,False,True,False,False,38,jelly,1.45,255244,50,307200,0.1,1
False,True,True,False,True,False,False,38,karte,8.14,2682452,50,307200,0.1,1
False,True,True,False,True,False,False,38,mandelbrot,1.16,273736,50,307200,0.1,1
False,True,True,False,True,False,False,38,strawberry,1.46,276976,50,307200,0.1,1
False,True,True,False,True,False,False,38,village,2.39,455112,50,307200,0.1,1
False,True,False,False,False,False,True,39,corona,1.22,225712,100,307200,0.1,8
False,True,False,False,False,False,True,39,cranium,3.01,720500,100,307200,0.1,8
False,True,False,False,False,False,True,39,cubus,5.63,2523360,100,307200,0.1,8
False,True,False,False,False,False,True,39,flame,1.58,383536,100,307200,0.1,8
False,True,False,False,False,False,True,39,france,5.61,1860544,100,307200,0.1,8
False,True,False,False,False,False,True,39,frisco,5.72,2228416,100,307200,0.1,8
False,True,False,False,False,False,True,39,jelly,1.96,468568,100,307200,0.1,8
False,True,False,False,False,False,True,39,karte,9.04,4724244,100,307200,0.1,8
False,True,False,False,False,False,True,39,mandelbrot,1.23,203024,100,307200,0.1,8
False,True,False,False,False,False,True,39,strawberry,1.91,459996,100,307200,0.1,8
False,True,False,False,False,False,True,39,village,3.23,840612,100,307200,0.1,8
False,False,False,False,False,True,True,40,corona,1.2,230388,100,307200,0.1,8
False,False,False,False,False,True,True,40,cranium,2.88,790844,100,307200,0.1,8
False,False,False,False,False,True,True,40,cubus,5.76,2530952,100,307200,0.1,8
False,False,False,False,False,True,True,40,flame,1.7,418888,100,307200,0.1,8
False,False,False,False,False,True,True,40,france,5.44,1633096,100,307200,0.1,8
False,False,False,False,False,True,True,40,frisco,5.81,2192384,100,307200,0.1,8
False,False,False,False,False,True,True,40,jelly,1.93,477552,100,307200,0.1,8
False,False,False,False,False,True,True,40,karte,9.07,4604232,100,307200,0.1,8
False,False,False,False,False,True,True,40,mandelbrot,1.39,297788,100,307200,0.1,8
False,False,False,False,False,True,True,40,strawberry,1.93,462016,100,307200,0.1,8
False,False,False,False,False,True,True,40,village,3.15,1020344,100,307200,0.1,8
True,True,True,False,False,False,False,41,corona,1.14,149832,50,307200,0.1,1
True,True,True,False,False,False,False,41,cranium,1.61,378696,50,307200,0.1,1
True,True,True,False,False,False,False,41,cubus,5.77,1927256,50,307200,0.1,1
True,True,True,False,False,False,False,41,flame,1.87,507164,50,307200,0.1,1
True,True,True,False,False,False,False,41,france,2.66,830348,50,307200,0.1,1
True,True,True,False,False,False,False,41,frisco,3.76,1088872,50,307200,0.1,1
True,True,True,False,False,False,False,41,jelly,1.34,248880,50,307200,0.1,1
True,True,True,False,False,False,False,41,karte,7.98,2671540,50,307200,0.1,1
True,True,True,False,False,False,False,41,mandelbrot,1.14,273452,50,307200,0.1,1
True,True,True,False,False,False,False,41,strawberry,1.41,266804,50,307200,0.1,1
True,True,True,False,False,False,False,41,village,1.95,446348,50,307200,0.1,1
False,False,True,False,False,False,True,42,corona,1.33,241812,200,307200,0.1,8
False,False,True,False,False,False,True,42,cranium,3.13,872512,200,307200,0.1,8
False,False,True,False,False,False,True,42,cubus,7.05,2941348,200,307200,0.1,8
False,False,True,False,False,False,True,42,flame,2.16,561412,200,307200,0.1,8
False,False,True,False,False,False,True,42,france,5.46,1718136,200,307200,0.1,8
False,False,True,False,False,False,True,42,frisco,6.25,2295016,200,307200,0.1,8
False,False,True,False,False,False,True,42,jelly,2.08,490680,200,307200,0.1,8
False,False,True,False,False,False,True,42,karte,9.72,3911780,200,307200,0.1,8
False,False,True,False,False,False,True,42,mandelbrot,1.33,227188,200,307200,0.1,8
False,False,True,False,False,False,True,42,strawberry,2.15,501992,200,307200,0.1,8
False,False,True,False,False,False,True,42,village,3.32,972856,200,307200,0.1,8
True,True,True,False,False,False,False,43,corona,1.15,158640,100,307200,0.1,1
True,True,True,False,False,False,False,43,cranium,1.66,390000,100,307200,0.1,1
True,True,True,False,False,False,False,43,cubus,6.11,1993600,100,307200,0.1,1
True,True,True,False,False,False,False,43,flame,1.97,509956,100,307200,0.1,1
True,True,True,False,False,False,False,43,france,2.83,834624,100,307200,0.1,1
True,True,True,False,False,False,False,43,frisco,4.29,1101676,100,307200,0.1,1
True,True,True,False,False,False,False,43,jelly,1.44,244212,100,307200,0.1,1
True,True,True,False,False,False,False,43,karte,8.35,2892328,100,307200,0.1,1
True,True,True,False,False,False,False,43,mandelbrot,1.15,269632,100,307200,0.1,1
True,True,True,False,False,False,False,43,strawberry,1.42,263300,100,307200,0.1,1
True,True,True,False,False,False,False,43,village,2.08,447112,100,307200,0.1,1
False,True,True,True,False,True,False,44,corona,1.72,314892,400,8294400,0.1,8
False,True,True,True,False,True,False,44,cranium,2.04,507244,400,8294400,0.1,8
False,True,True,True,False,True,False,44,cubus,8.01,2101160,400,8294400,0.1,8
False,True,True,True,False,True,False,44,flame,2.28,679892,400,8294400,0.1,8
False,True,True,True,False,True,False,44,france,3.74,1019296,400,8294400,0.1,8
False,True,True,True,False,True,False,44,frisco,5.1,1430528,400,8294400,0.1,8
False,True,True,True,False,True,False,44,jelly,1.78,408760,400,8294400,0.1,8
False,True,True,True,False,True,False,44,karte,19.33,2978872,400,8294400,0.1,8
False,True,True,True,False,True,False,44,mandelbrot,1.4,396896,400,8294400,0.1,8
False,True,True,True,False,True,False,44,strawberry,1.72,416064,400,8294400,0.1,8
False,True,True,True,False,True,False,44,village,2.59,659968,400,8294400,0.1,8
False,True,True,False,False,True,True,45,corona,1.36,242856,50,2073600,0.1,4
False,True,True,False,False,True,True,45,cranium,3.12,955108,50,2073600,0.1,4
False,True,True,False,False,True,True,45,cubus,7.38,2705772,50,2073600,0.1,4
False,True,True,False,False,True,True,45,flame,2.28,540008,50,2073600,0.1,4
False,True,True,False,False,True,True,45,france,5.55,1805536,50,2073600,0.1,4
False,True,True,False,False,True,True,45,frisco,6.49,2118128,50,2073600,0.1,4
False,True,True,False,False,True,True,45,jelly,2.1,466356,50,2073600,0.1,4
False,True,True,False,False,True,True,45,karte,10.01,4313440,50,2073600,0.1,4
False,True,True,False,False,True,True,45,mandelbrot,1.46,304500,50,2073600,0.1,4
False,True,True,False,False,True,True,45,strawberry,2.14,504868,50,2073600,0.1,4
False,True,True,False,False,True,True,45,village,3.36,999788,50,2073600,0.1,4
False,True,True,False,True,False,False,46,corona,1.21,168316,100,307200,0.1,1
False,True,True,False,True,False,False,46,cranium,1.68,391772,100,307200,0.1,1
False,True,True,False,True,False,False,46,cubus,6.29,1997328,100,307200,0.1,1
False,True,True,False,True,False,False,46,flame,1.94,504492,100,307200,0.1,1
False,True,True,False,True,False,False,46,france,2.77,843076,100,307200,0.1,1
False,True,True,False,True,False,False,46,frisco,4.54,1110640,100,307200,0.1,1
False,True,True,False,True,False,False,46,jelly,1.47,256864,100,307200,0.1,1
False,True,True,False,True,False,False,46,karte,8.15,2700624,100,307200,0.1,1
False,True,True,False,True,False,False,46,mandelbrot,1.24,270876,100,307200,0.1,1
False,True,True,False,True,False,False,46,strawberry,1.5,271136,100,307200,0.1,1
False,True,True,False,True,False,False,46,village,2.43,449688,100,307200,0.1,1
False,True,True,False,False,True,True,47,corona,1.35,239356,200,2073600,0.1,8
False,True,True,False,False,True,True,47,cranium,3.15,950440,200,2073600,0.1,8
False,True,True,False,False,True,True,47,cubus,7.43,2733764,200,2073600,0.1,8
False,True,True,False,False,True,True,47,flame,2.34,599172,200,2073600,0.1,8
False,True,True,False,False,True,True,47,france,5.7,1754124,200,2073600,0.1,8
False,True,True,False,False,True,True,47,frisco,6.63,2114936,200,2073600,0.1,8
False,True,True,False,False,True,True,47,jelly,2.16,496540,200,2073600,0.1,8
False,True,True,False,False,True,True,47,karte,10.21,4372692,200,2073600,0.1,8
False,True,True,False,False,True,True,47,mandelbrot,1.46,306728,200,2073600,0.1,8
False,True,True,False,False,True,True,47,strawberry,2.17,485752,200,2073600,0.1,8
False,True,True,False,False,True,True,47,village,3.47,1011772,200,2073600,0.1,8
False,False,True,False,True,True,False,48,corona,1.2,174568,400,307200,0.1,1
False,False,True,False,True,True,False,48,cranium,1.76,406292,400,307200,0.1,1
False,False,True,False,True,True,False,48,cubus,6.41,2133540,400,307200,0.1,1
False,False,True,False,True,True,False,48,flame,2.07,513488,400,307200,0.1,1
False,False,True,False,True,True,False,48,france,2.85,871352,400,307200,0.1,1
False,False,True,False,True,True,False,48,frisco,4.69,1281140,400,307200,0.1,1
False,False,True,False,True,True,False,48,jelly,1.54,272392,400,307200,0.1,1
False,False,True,False,True,True,False,48,karte,8.47,2909572,400,307200,0.1,1
False,False,True,False,True,True,False,48,mandelbrot,1.23,272456,400,307200,0.1,1
False,False,True,False,True,True,False,48,strawberry,1.54,296888,400,307200,0.1,1
False,False,True,False,True,True,False,48,village,2.45,461852,400,307200,0.1,1
False,False,False,False,True,False,False,49,corona,2.65,252228,100,8294400,0.1,1
False,False,False,False,True,False,False,49,cranium,1.94,436048,100,8294400,0.1,1
False,False,False,False,True,False,False,49,cubus,6.23,1682964,100,8294400,0.1,1
False,False,False,False,True,False,False,49,flame,1.7,429892,100,8294400,0.1,1
False,False,False,False,True,False,False,49,france,3.63,1053548,100,8294400,0.1,1
False,False,False,False,True,False,False,49,frisco,5.32,1219660,100,8294400,0.1,1
False,False,False,False,True,False,False,49,jelly,4.04,421572,100,8294400,0.1,1
False,False,False,False,True,False,False,49,karte,17.52,2410020,100,8294400,0.1,1
False,False,False,False,True,False,False,49,mandelbrot,1.55,267272,100,8294400,0.1,1
False,False,False,False,True,False,False,49,strawberry,2.09,350216,100,8294400,0.1,1
False,False,False,False,True,False,False,49,village,15.49,629320,100,8294400,0.1,1
True,False,False,False,False,False,False,50,corona,1.69,283612,100,8294400,0.1,1
True,False,False,False,False,False,False,50,cranium,1.74,443344,100,8294400,0.1,1
True,False,False,False,False,False,False,50,cubus,5.76,1607784,100,8294400,0.1,1
True,False,False,False,False,False,False,50,flame,1.55,436336,100,8294400,0.1,1
True,False,False,False,False,False,False,50,france,3.26,983800,100,8294400,0.1,1
True,False,False,False,False,False,False,50,frisco,4.13,1156840,100,8294400,0.1,1
True,False,False,False,False,False,False,50,jelly,1.6,354636,100,8294400,0.1,1
True,False,False,False,False,False,False,50,karte,17.35,2522924,100,8294400,0.1,1
True,False,False,False,False,False,False,50,mandelbrot,1.41,275076,100,8294400,0.1,1
True,False,False,False,False,False,False,50,strawberry,1.42,365568,100,8294400,0.1,1
True,False,False,False,False,False,False,50,village,2.2,563544,100,8294400,0.1,1
False,True,True,False,False,True,True,51,corona,1.41,245192,200,2073600,0.1,4
False,True,True,False,False,True,True,51,cranium,3.18,949320,200,2073600,0.1,4
False,True,True,False,False,True,True,51,cubus,7.55,2711572,200,2073600,0.1,4
False,True,True,False,False,True,True,51,flame,2.39,570000,200,2073600,0.1,4
False,True,True,False,False,True,True,51,france,5.84,1739800,200,2073600,0.1,4
False,True,True,False,False,True,True,51,frisco,6.67,2068916,200,2073600,0.1,4
False,True,True,False,False,True,True,51,jelly,2.25,494948,200,2073600,0.1,4
False,True,True,False,False,True,True,51,karte,10.47,4494216,200,2073600,0.1,4
False,True,True,False,False,True,True,51,mandelbrot,1.52,305964,200,2073600,0.1,4
False,True,True,False,False,True,True,51,strawberry,2.22,495908,200,2073600,0.1,4
False,True,True,False,False,True,True,51,village,3.54,935744,200,2073600,0.1,4
False,False,False,False,False,False,True,52,corona,1.17,225520,100,8294400,0.1,1
False,False,False,False,False,False,True,52,cranium,2.81,808280,100,8294400,0.1,1
False,False,False,False,False,False,True,52,cubus,5.38,2584940,100,8294400,0.1,1
False,False,False,False,False,False,True,52,flame,1.53,406408,100,8294400,0.1,1
False,False,False,False,False,False,True,52,france,5.32,1950468,100,8294400,0.1,1
False,False,False,False,False,False,True,52,frisco,5.44,2252932,100,8294400,0.1,1
False,False,False,False,False,False,True,52,jelly,1.85,463020,100,8294400,0.1,1
